playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popular,predicted_probability
2,0.524,0.735,-9.708,0.0387,0.0097,0.0139,0.0615,0.866,119.907,257827,0,0.2505380454133009
2,0.716,0.658,-7.567,0.0343,0.325,0.0,0.268,0.815,111.484,141490,0,0.5670377438827882
3,0.676,0.771,-3.675,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,1,0.9377962847018386
5,0.469,0.537,-10.421,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,0,0.7333310260558393
4,0.727,0.568,-7.442,0.237,0.0362,0.0,0.0887,0.541,85.521,238573,0,0.6625522093649521
1,0.688,0.678,-10.087,0.0499,0.0132,0.864,0.0823,0.157,126.012,468822,0,0.019458677685950415
3,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,190185,1,0.7906068051146078
6,0.831,0.663,-6.36,0.336,0.0791,0.0,0.18,0.642,145.941,203733,0,0.844289677980945
4,0.705,0.806,-3.607,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947,1,0.4993872037517597
2,0.73,0.769,-4.936,0.178,0.244,2.06e-05,0.136,0.594,181.931,198720,0,0.8649864126146102
3,0.661,0.884,-3.878,0.165,0.137,0.0,0.101,0.43,75.015,161800,0,0.6958975374472791
6,0.903,0.634,-4.027,0.175,0.396,3.35e-06,0.0712,0.553,101.053,215103,1,0.8142074185123229
1,0.517,0.716,-4.012,0.0369,0.0212,0.0,0.127,0.354,128.064,205884,0,0.6528007900406564
4,0.761,0.683,-10.889,0.164,0.141,0.0,0.342,0.671,101.787,286693,0,0.3075821113547357
3,0.641,0.877,-5.824,0.0267,0.000253,0.00909,0.144,0.764,125.998,161280,0,0.32700084441451593
4,0.706,0.326,-10.45,0.116,0.538,8.06e-06,0.171,0.705,145.976,318667,0,0.27822810235910783
5,0.578,0.286,-7.371,0.0421,0.864,2.68e-05,0.168,0.16,80.975,234507,0,0.5698130855662903
4,0.514,0.717,-5.987,0.249,0.209,0.0,0.169,0.333,140.9,311626,0,0.5307577832487602
4,0.695,0.454,-7.267,0.0788,0.307,4.6e-06,0.0727,0.496,127.986,329413,0,0.5132092434353309
5,0.487,0.759,-4.849,0.0405,0.0273,0.0,0.165,0.227,80.958,208360,0,0.6972996888597361
2,0.727,0.824,-2.983,0.0508,0.0132,0.00145,0.0631,0.805,96.063,211920,1,0.806513014053836
1,0.689,0.962,-6.555,0.136,0.00216,0.411,0.123,0.0422,117.988,185095,0,0.02390613030399282
4,0.789,0.826,-11.275,0.0582,0.0701,0.0252,0.0751,0.753,110.943,308573,0,0.1890433360710104
2,0.881,0.725,-5.152,0.0464,0.222,0.0,0.0596,0.712,97.019,185693,0,0.809637498165615
5,0.549,0.517,-13.633,0.0239,0.113,0.255,0.205,0.635,88.003,200933,0,0.26797086962389804
5,0.397,0.978,-5.565,0.0514,4.73e-06,0.591,0.321,0.435,107.703,214560,0,0.10793817974804892
5,0.191,0.615,-6.274,0.0369,0.164,0.000172,0.0627,0.301,165.464,372467,0,0.2524056106612899
4,0.879,0.419,-11.931,0.592,0.315,0.0,0.118,0.847,148.993,165267,0,0.36435929863596866
1,0.557,0.702,-6.196,0.0719,0.081,0.0,0.119,0.538,139.887,200093,0,0.7841224578329912
2,0.718,0.562,-6.406,0.0616,0.274,0.0,0.272,0.576,172.038,176556,0,0.8500849139590503
1,0.689,0.875,-5.38,0.0645,0.176,0.0,0.24,0.566,125.941,188571,0,0.6431187046238267
6,0.753,0.679,-7.092,0.0349,0.324,4.21e-05,0.423,0.19,105.977,145078,1,0.751058609757093
6,0.803,0.636,-6.004,0.307,0.107,0.0,0.0903,0.324,140.006,219840,0,0.849588621570291
6,0.653,0.842,-5.027,0.326,0.285,0.768,0.0786,0.696,79.979,182126,0,0.07653963315375649
5,0.55,0.514,-12.617,0.0523,0.336,0.125,0.382,0.724,136.542,237120,0,0.3951824174311735
5,0.583,0.565,-8.318,0.123,0.027,0.0,0.0908,0.498,179.874,209972,0,0.6942952088278749
2,0.757,0.711,-4.643,0.0349,0.36,0.0,0.121,0.817,139.962,206933,1,0.9010622119657566
5,0.365,0.979,-3.609,0.0818,6.72e-05,2.24e-06,0.315,0.551,82.269,206024,0,0.329895702306729
3,0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,1,0.570598065578057
4,0.667,0.362,-10.021,0.168,0.311,0.0,0.353,0.598,78.013,256920,0,0.4339017261755514
3,0.704,0.486,-9.247,0.0564,0.421,1.08e-06,0.28,0.491,130.047,250000,0,0.7483709334236869
4,0.819,0.299,-11.964,0.122,0.153,0.0,0.3,0.515,121.913,227907,0,0.704633325527885
1,0.34,0.796,-4.443,0.0406,0.12,0.0,0.274,0.346,145.024,205241,0,0.5314023927944628
1,0.725,0.877,-4.09,0.0451,0.00365,0.181,0.0594,0.411,127.992,245002,0,0.02077328360578956
4,0.525,0.541,-9.092,0.0299,0.49,0.011,0.0935,0.503,139.909,286187,0,0.4941040326428295
1,0.709,0.968,-2.876,0.195,0.00194,0.363,0.121,0.0394,127.992,195000,0,0.0
1,0.695,0.827,-3.13,0.0379,0.0724,0.0,0.0927,0.681,119.957,195000,0,0.654618588889171
6,0.65,0.661,-7.186,0.266,0.00993,1.11e-05,0.294,0.173,94.914,173600,0,0.46284370301687944
6,0.8,0.827,-2.534,0.224,0.0405,0.0,0.113,0.719,177.08,179848,0,0.444313063269606
1,0.744,0.766,-6.777,0.0421,0.249,0.573,0.348,0.145,127.967,172500,0,0.0626694289536682
1,0.655,0.825,-4.891,0.0383,0.0779,0.0,0.137,0.579,110.065,176864,0,0.6501879001530406
6,0.839,0.611,-6.983,0.0708,0.000201,0.000381,0.0997,0.728,114.996,267133,0,0.45139785953287204
6,0.473,0.318,-13.997,0.0341,0.679,0.865,0.0844,0.113,89.992,184000,0,0.048803024972922514
4,0.675,0.983,-6.349,0.0571,0.0312,0.000203,0.191,0.717,111.904,249800,0,0.44185773751459073
3,0.651,0.528,-8.162,0.0293,0.356,0.0,0.111,0.381,90.0,164000,0,0.7551973757380517
6,0.49,0.59,-5.763,0.15,0.47,0.0,0.106,0.732,109.112,209318,0,0.7360363080585886
6,0.865,0.624,-4.758,0.0779,0.0495,0.000151,0.0865,0.399,104.034,177098,0,0.8907491288278144
4,0.294,0.505,-8.106,0.042,0.12,0.0,0.0977,0.357,85.332,209893,1,0.8631665900792429
2,0.759,0.906,-6.085,0.0513,0.0405,2.74e-06,0.206,0.575,92.99,220440,0,0.7155452211914058
3,0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,1,0.8986293601290722
4,0.41,0.886,-4.413,0.155,0.0671,0.0,0.461,0.393,72.577,136351,1,0.3378529555923952
4,0.615,0.91,-4.248,0.0347,0.5,0.511,0.281,0.77,111.013,226333,0,0.25489870198941544
6,0.801,0.958,-4.412,0.177,0.116,0.0,0.0833,0.652,90.012,252053,0,0.35370428697191153
2,0.74,0.831,-7.321,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853,1,0.6342079922383423
1,0.577,0.847,-2.503,0.0398,0.0198,0.000653,0.154,0.211,128.01,259022,0,0.051527674129851736
5,0.468,0.839,-7.39,0.0365,0.459,0.461,0.151,0.935,151.842,242027,0,0.2860471878443845
2,0.714,0.626,-4.655,0.423,0.26,0.0,0.284,0.512,76.625,315440,0,0.47661794994354906
4,0.715,0.478,-9.798,0.037,0.432,8.97e-06,0.179,0.41,141.098,182989,0,0.67203493139829
4,0.751,0.711,-8.971,0.104,0.188,7.37e-06,0.316,0.883,100.877,234627,0,0.449718189556462
1,0.776,0.698,-4.54,0.0627,0.0663,0.0,0.0708,0.48,125.053,180361,0,0.7978480349872212
3,0.453,0.668,-5.204,0.0345,0.0634,2.15e-05,0.343,0.372,143.92,246930,0,0.8175651276808888
4,0.816,0.464,-13.297,0.034,0.0498,0.201,0.106,0.963,89.571,173954,0,0.2749464124442845
6,0.756,0.748,-9.818,0.127,0.11,0.0,0.0734,0.822,101.845,243600,0,0.36755728818549666
2,0.73,0.809,-6.406,0.0876,0.208,0.0013,0.0804,0.825,101.965,171093,1,0.6877826615374216
3,0.782,0.874,-3.57,0.0384,0.0027,0.343,0.0766,0.872,125.917,202934,0,0.19028040286057948
3,0.605,0.784,-9.841,0.0731,0.191,0.124,0.562,0.255,92.008,211107,0,0.2686030713374677
1,0.713,0.845,-5.21,0.0511,0.044,0.86,0.373,0.119,139.989,242625,0,0.042190727877495615
6,0.717,0.862,-4.736,0.054,0.00689,0.0,0.321,0.52,130.021,224933,1,0.5441161956945354
6,0.736,0.699,-4.216,0.0399,0.0924,0.0,0.124,0.416,135.924,202059,0,0.8599103107496859
1,0.426,0.841,-3.529,0.0546,0.0192,0.0,0.421,0.05,129.982,204942,0,0.11341868878417523
2,0.652,0.801,-13.812,0.0503,0.113,0.0,0.11,0.842,121.368,218787,0,0.36909966777920566
5,0.521,0.984,-4.957,0.0817,6.68e-05,0.018,0.333,0.465,132.039,258773,0,0.25143956735135126
6,0.909,0.405,-8.133,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,0,0.5366725269496058
4,0.675,0.397,-7.675,0.0413,0.496,5.66e-06,0.333,0.322,119.395,288659,0,0.47505785567174086
6,0.675,0.897,-2.365,0.0841,0.000513,0.0,0.25,0.648,106.922,224533,0,0.5021816811108111
1,0.571,0.813,-5.97,0.0822,0.158,0.0,0.531,0.31,127.894,200013,0,0.28737783902210173
1,0.473,0.932,-3.991,0.167,0.293,0.102,0.079,0.657,123.903,167947,0,0.09398881600101669
1,0.573,0.874,-8.82,0.0778,0.0156,0.000812,0.229,0.293,138.037,186087,0,0.1760688055798521
5,0.412,0.882,-5.54,0.0369,5.96e-05,0.00031,0.0805,0.356,158.066,250547,1,0.7346611783361794
2,0.747,0.556,-9.219,0.0706,0.231,1.56e-06,0.0942,0.829,158.157,238313,0,0.663596650709431
4,0.723,0.464,-8.446,0.0409,0.0236,0.0,0.189,0.531,137.983,187600,0,0.7750655401202897
5,0.305,0.864,-4.772,0.0516,5.35e-06,0.0,0.344,0.322,141.994,203520,0,0.32234973802352956
4,0.538,0.449,-8.078,0.0463,0.344,0.0,0.157,0.27,132.639,249320,1,0.8124038051083563
6,0.654,0.823,-4.365,0.15,0.392,5.79e-06,0.45,0.69,97.007,223190,0,0.463444710842373
6,0.733,0.526,-7.389,0.0354,0.0209,0.0,0.0748,0.785,157.439,257516,0,0.5782853033724792
2,0.863,0.341,-14.443,0.0842,0.000785,0.806,0.106,0.314,89.959,50705,0,0.05314208965203521
6,0.694,0.759,-5.667,0.398,0.137,0.0,0.167,0.77,140.055,245387,0,0.6974096768233973
6,0.793,0.699,-3.788,0.0492,0.482,5.28e-05,0.539,0.855,148.03,270907,0,0.6780219373462539
4,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,1,0.843813565888426
2,0.858,0.768,-4.963,0.0873,0.218,0.0,0.0633,0.824,132.06,166661,0,0.8852807842565857
3,0.477,0.6,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,229813,0,0.9067976257430235
5,0.367,0.747,-7.065,0.172,0.137,1.49e-06,0.181,0.583,115.08,224173,0,0.6310974836351599
5,0.358,0.948,-6.764,0.0785,0.0218,8.37e-06,0.113,0.504,164.001,154347,0,0.4907024186530488
6,0.7,0.402,-9.93,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600,0,0.3992002309671758
5,0.625,0.572,-9.095,0.0251,0.049,0.00151,0.0939,0.36,101.355,265320,0,0.443065365959236
5,0.728,0.878,-6.926,0.0564,0.176,0.856,0.61,0.911,126.59,262613,0,0.12602416826573612
2,0.679,0.568,-7.564,0.106,0.4,3.59e-05,0.0732,0.712,188.066,191187,0,0.6726996805409443
3,0.617,0.912,-11.63,0.0312,0.000636,0.351,0.364,0.874,136.424,245733,0,0.056780345004970284
2,0.542,0.635,-8.366,0.0494,0.0204,1.34e-05,0.119,0.549,147.059,231642,0,0.543754928272336
3,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,1,0.7796049294610004
5,0.424,0.946,-3.633,0.148,4e-05,0.289,0.0619,0.425,164.967,189273,0,0.1066674346215036
2,0.764,0.617,-6.217,0.257,0.295,0.0,0.182,0.89,90.967,224292,0,0.8161101890262248
1,0.704,0.861,-1.964,0.044,0.0109,1.17e-06,0.374,0.721,126.025,177143,0,0.35385797660186435
1,0.552,0.984,-1.79,0.0439,0.00081,0.669,0.507,0.321,127.958,334324,0,0.01
2,0.652,0.466,-6.687,0.0364,0.467,0.0,0.206,0.508,149.994,224000,0,0.8858031085068138
2,0.694,0.579,-8.648,0.0721,0.586,0.0,0.214,0.788,74.958,108669,0,0.40854887237978743
5,0.538,0.345,-14.269,0.0306,0.204,0.0247,0.0349,0.177,139.831,313813,0,0.387600672053119
1,0.533,0.279,-13.11,0.185,0.86,0.186,0.16,0.555,86.959,135981,0,0.14432190311479343
4,0.534,0.578,-7.541,0.123,0.366,0.00432,0.119,0.252,159.832,243000,0,0.6650897204641847
4,0.622,0.418,-9.662,0.0522,0.857,2.13e-05,0.103,0.259,79.926,164647,0,0.5754499492753904
5,0.453,0.183,-14.54,0.032,0.955,0.000313,0.149,0.44,100.174,281240,0,0.5753777744172155
3,0.546,0.421,-13.254,0.0289,0.541,0.233,0.216,0.0791,139.906,255222,0,0.24377395716389136
6,0.548,0.754,-6.493,0.289,0.0823,0.0,0.322,0.59,94.593,164101,0,0.5506996465157794
1,0.647,0.827,-4.163,0.0519,0.0158,0.000208,0.429,0.573,102.017,217981,0,0.41882725876611515
4,0.698,0.694,-7.561,0.352,0.367,1.04e-05,0.168,0.491,104.827,179093,0,0.6471750428045607
3,0.859,0.557,-5.907,0.053,0.289,8.13e-05,0.12,0.56,121.977,142859,0,0.8630372732276137
6,0.779,0.428,-14.431,0.0494,0.0528,0.00582,0.0733,0.736,123.697,315093,0,0.26702596827970704
3,0.296,0.764,-4.499,0.0315,0.011,0.0724,0.158,0.144,143.89,409000,0,0.11513477482577704
6,0.729,0.838,-4.476,0.313,0.00612,0.0,0.0721,0.349,136.869,275720,0,0.42900910868704545
3,0.674,0.932,-4.876,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,1,0.8298761504551707
3,0.849,0.826,-4.609,0.0752,0.124,2.28e-06,0.0869,0.753,119.002,237400,0,0.7587891402906998
1,0.595,0.877,-7.414,0.0442,0.00646,0.0879,0.398,0.081,125.015,194233,1,0.6481358794239714
5,0.595,0.732,-6.983,0.0278,0.00816,0.00913,0.0879,0.686,89.999,193305,0,0.3754339433073002
1,0.668,0.982,-2.46,0.0433,0.00032,0.114,0.253,0.415,127.984,265050,0,0.0
2,0.718,0.692,-7.941,0.0449,0.452,0.0,0.381,0.861,139.968,292120,0,0.5099370535441485
1,0.931,0.71,-4.677,0.0553,0.139,3.28e-05,0.0803,0.821,125.043,223507,0,0.6738030187291751
6,0.876,0.734,-4.361,0.21,0.000812,0.0,0.0515,0.666,143.865,214920,0,0.6593471675208236
5,0.659,0.846,-5.508,0.0274,0.0318,0.0144,0.203,0.659,107.01,354636,1,0.38377438071810277
1,0.327,0.698,-5.136,0.0428,0.0254,0.0,0.0849,0.256,92.289,219497,0,0.5060508679681782
6,0.67,0.389,-10.389,0.0277,0.818,0.776,0.235,0.545,140.987,260200,0,0.16776290795605386
4,0.691,0.457,-9.652,0.0485,0.195,0.0,0.192,0.255,144.372,287600,0,0.5782742814955278
2,0.713,0.695,-7.886,0.032,0.0181,2.05e-06,0.0703,0.593,122.152,159480,0,0.6848707519692363
2,0.69,0.608,-8.006,0.0311,0.00529,0.00473,0.193,0.33,102.984,152000,0,0.4275487074158939
3,0.832,0.659,-5.831,0.0677,0.297,0.000811,0.0704,0.712,121.022,180336,1,0.815509736811704
1,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,200787,1,0.8365249348561484
2,0.8,0.765,-5.013,0.0478,0.291,0.0416,0.0977,0.722,95.007,205929,0,0.360193605223993
4,0.591,0.639,-5.166,0.0925,0.22,0.0,0.088,0.318,75.563,180817,0,0.8158694422780275
1,0.702,0.82,-4.323,0.063,0.196,0.0,0.156,0.52,107.936,187126,0,0.633062778850936
6,0.722,0.767,-5.469,0.227,0.0235,0.0,0.167,0.697,78.737,193573,0,0.624424676949833
3,0.717,0.702,-5.78,0.142,0.0467,0.0,0.268,0.63,117.957,185212,0,0.876044063830284
5,0.623,0.91,-8.448,0.0384,0.319,0.000448,0.081,0.745,145.624,195307,1,0.7380619564504645
1,0.699,0.869,-10.199,0.0456,0.0317,0.411,0.0368,0.963,115.273,416800,0,0.015
6,0.681,0.727,-5.086,0.323,0.0168,0.0,0.074,0.347,160.882,351053,0,0.4041735857299431
3,0.467,0.757,-3.01,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653,1,0.90757051962037
1,0.724,0.976,-3.279,0.0602,0.116,1.3e-05,0.352,0.626,110.006,178565,0,0.33201287006681446
3,0.812,0.472,-9.03,0.0441,0.525,0.0886,0.102,0.596,121.956,205063,0,0.5280566381571675
6,0.906,0.672,-6.771,0.039,0.202,2.78e-05,0.0986,0.793,105.977,210316,1,0.6246569698399607
3,0.501,0.571,-7.775,0.167,0.0548,0.0,0.185,0.371,188.02,191509,0,0.7428979728449491
2,0.626,0.735,-7.13,0.0888,0.0203,0.0,0.162,0.763,199.799,157935,0,0.6020476859312243
5,0.55,0.726,-8.51,0.0516,0.146,0.00608,0.428,0.37,92.697,307493,1,0.5126264010966972
2,0.596,0.752,-4.904,0.07,0.785,0.000419,0.105,0.306,127.06,202169,0,0.5575683223311924
6,0.686,0.411,-8.265,0.0401,0.207,1.42e-06,0.188,0.185,130.113,162574,0,0.7340472900051123
5,0.514,0.87,-6.516,0.0419,0.208,4.1e-05,0.524,0.847,118.962,196627,0,0.6388809529618966
4,0.877,0.477,-7.379,0.0587,0.307,0.0,0.0929,0.552,127.023,226743,1,0.8855755656477768
3,0.443,0.608,-10.537,0.161,0.257,0.00205,0.13,0.807,142.406,222413,0,0.5048778180421464
5,0.406,0.988,-2.72,0.0926,0.0437,0.0637,0.0664,0.24,100.038,231360,0,0.2977288957628076
6,0.83,0.71,-5.523,0.326,0.374,0.0,0.0877,0.703,93.977,237013,1,0.6559840098781049
2,0.829,0.949,-1.236,0.276,0.249,0.0,0.278,0.627,103.003,183053,0,0.3564516112868764
1,0.503,0.757,-6.319,0.0602,0.00239,0.000473,0.569,0.353,127.928,191540,0,0.18572872759235382
1,0.725,0.534,-6.238,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,1,0.8819563215663253
2,0.532,0.421,-5.726,0.346,0.386,0.0,0.0817,0.489,200.095,134813,0,0.4602500933705997
6,0.752,0.879,-4.606,0.24,0.225,0.0,0.13,0.687,88.014,237200,0,0.29919077498313174
6,0.52,0.809,-4.623,0.428,0.239,5.19e-05,0.0654,0.42,89.987,167442,0,0.27207213130336855
1,0.566,0.864,-3.79,0.0422,0.00071,5.21e-06,0.152,0.222,128.102,227344,0,0.07963021204704067
2,0.507,0.738,-6.982,0.0559,0.0805,0.547,0.0724,0.355,123.935,234200,0,0.20713345310478717
1,0.635,0.741,-5.326,0.311,0.244,1.47e-05,0.12,0.132,140.063,152576,0,0.38858128569906336
3,0.806,0.289,-9.853,0.0389,0.609,0.0,0.105,0.457,89.958,157334,0,0.6991631049825486
2,0.567,0.444,-9.47,0.0396,0.643,0.0,0.176,0.295,119.849,181827,0,0.7255796668900315
5,0.608,0.818,-4.938,0.031,0.000657,0.000306,0.323,0.512,109.996,197181,0,0.6006023681262896
3,0.585,0.85,-5.345,0.0262,0.00445,0.551,0.0876,0.883,119.999,274351,0,0.13778496889084826
1,0.675,0.992,-0.533,0.0605,0.0022,0.221,0.387,0.483,128.034,158555,0,0.0
4,0.744,0.729,-6.612,0.031,0.00823,4.35e-05,0.15,0.689,95.983,226120,0,0.6882569807602291
5,0.456,0.542,-8.552,0.0252,0.248,2.26e-05,0.0971,0.229,78.192,293093,0,0.46232043446476184
5,0.7,0.726,-7.717,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,243267,1,0.7887701991082082
5,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,1,0.472363991421919
3,0.736,0.826,-4.886,0.0849,0.000337,0.00744,0.0441,0.864,123.953,235484,0,0.26687030722329286
1,0.594,0.65,-5.073,0.0404,0.014,0.0142,0.267,0.106,126.0,255484,0,0.1995550133352973
3,0.556,0.837,-7.121,0.0447,0.0764,0.0,0.105,0.618,100.005,220200,0,0.6343245631103115
1,0.734,0.8,-5.631,0.0996,0.0485,0.00306,0.0821,0.299,123.039,191707,0,0.44492174778365134
5,0.408,0.925,-4.88,0.0533,0.00877,0.000454,0.12,0.361,126.405,206187,0,0.7720847275058237
1,0.59,0.815,-6.965,0.0534,0.0818,0.000128,0.208,0.351,146.833,205714,0,0.27027646627307034
4,0.798,0.664,-4.321,0.03,0.46,7.37e-06,0.157,0.314,110.025,200727,0,0.7949551310940826
6,0.704,0.62,-6.454,0.296,0.132,0.0,0.112,0.712,75.168,193627,0,0.5257041764284661
2,0.577,0.688,-4.86,0.0582,0.25,0.0,0.432,0.539,122.86,161982,0,0.8269032989029782
2,0.795,0.715,-3.582,0.0838,0.141,2.12e-06,0.179,0.758,165.941,304733,1,0.9351341149793592
2,0.597,0.685,-6.371,0.0367,0.0245,0.000335,0.182,0.369,122.002,209208,0,0.7289018796686604
4,0.534,0.7,-8.71,0.0446,0.0143,0.0,0.197,0.447,122.609,229053,0,0.7502679960799997
4,0.717,0.893,-5.218,0.0396,0.141,0.000613,0.359,0.68,107.819,278160,0,0.48612689681978155
3,0.628,0.681,-4.875,0.0545,0.00305,6.52e-06,0.675,0.35,104.997,197900,0,0.6434579314506067
4,0.655,0.722,-4.726,0.048,0.556,0.0,0.133,0.298,90.099,208208,1,0.8875380063411649
2,0.38,0.309,-12.6,0.0329,0.649,0.0,0.0733,0.299,83.718,193608,0,0.49368059782416024
1,0.677,0.881,-3.534,0.054,0.00445,0.0146,0.359,0.566,128.121,190267,0,0.1489717604480224
6,0.688,0.812,-6.463,0.3,0.581,0.863,0.412,0.26,101.579,91080,0,0.005
1,0.516,0.749,-4.091,0.0692,0.031,0.0,0.205,0.356,125.92,209867,0,0.7563708934584169
5,0.485,0.328,-11.853,0.0254,0.00596,0.0032,0.325,0.138,79.766,233133,0,0.2625642412639408
5,0.711,0.74,-7.776,0.036,0.261,0.0114,0.104,0.638,143.047,231480,1,0.526830324203475
5,0.683,0.734,-4.523,0.029,0.00112,0.0139,0.258,0.576,106.254,282400,0,0.4104614164377727
1,0.739,0.635,-5.821,0.0327,0.00821,0.000167,0.113,0.268,130.032,234774,0,0.3773256963732844
4,0.687,0.449,-10.061,0.154,0.109,0.0,0.282,0.229,142.048,199437,1,0.7904770970931106
3,0.67,0.703,-7.184,0.0508,0.0871,1.91e-05,0.232,0.422,123.975,186290,0,0.647672006231684
4,0.73,0.731,-3.438,0.0279,0.278,0.0,0.258,0.649,131.396,216546,0,0.7481243215884683
3,0.77,0.695,-5.936,0.0382,0.061,3.73e-05,0.162,0.381,105.036,218545,0,0.8397955313793234
4,0.642,0.428,-9.258,0.0235,0.0765,0.0,0.0516,0.467,74.845,350320,0,0.36405126188255965
6,0.58,0.799,-6.318,0.398,0.403,0.0339,0.405,0.791,69.401,99000,0,0.049738153956805045
5,0.716,0.552,-14.746,0.0353,0.0113,1.42e-05,0.343,0.483,110.791,328093,0,0.3685669792504473
1,0.84,0.837,-5.614,0.12,0.00693,0.0792,0.109,0.466,123.982,239294,0,0.10051821860952241
4,0.659,0.243,-10.575,0.0286,0.566,0.336,0.0753,0.159,130.018,224482,0,0.3397265131679175
3,0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,1,0.881588213656476
4,0.85,0.513,-10.663,0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,0,0.3387477727088736
6,0.813,0.683,-8.089,0.0784,0.121,0.0638,0.201,0.89,121.005,166467,0,0.3803033814715008
3,0.654,0.874,-3.885,0.0543,0.169,1.77e-06,0.134,0.542,119.85,184027,1,0.8948913748985866
6,0.674,0.649,-8.433,0.199,0.191,0.0,0.122,0.48,153.069,153800,1,0.6652262524656427
5,0.509,0.843,-3.318,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,1,0.8018916308861721
5,0.651,0.573,-7.774,0.0432,0.00234,0.0,0.121,0.0864,76.516,145169,0,0.4016339025171123
5,0.575,0.318,-16.729,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,1,0.774507464018885
1,0.781,0.773,-7.627,0.116,0.00238,0.45,0.075,0.521,127.999,128906,0,0.031164524077254705
5,0.48,0.626,-8.406,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,1,0.515245269515594
5,0.339,0.824,-9.522,0.0938,0.00521,0.00432,0.0803,0.538,154.573,354240,0,0.4752472900614047
6,0.854,0.554,-4.684,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121,1,0.8090279230502883
3,0.836,0.588,-7.454,0.16,0.237,0.000913,0.0618,0.636,92.985,225412,0,0.6287857196034475
1,0.87,0.546,-10.645,0.0495,0.739,0.316,0.111,0.208,120.068,246852,0,0.24384069787400653
6,0.921,0.467,-8.443,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,1,0.6469955695240717
2,0.479,0.477,-6.886,0.0363,0.127,0.0,0.15,0.127,151.97,288893,1,0.7653643736517158
3,0.798,0.904,-3.316,0.0476,0.0747,6.62e-06,0.0522,0.966,135.008,236400,0,0.5210569106439524
5,0.605,0.79,-6.666,0.0288,0.124,0.844,0.162,0.692,114.055,341093,0,0.19568204712525714
2,0.643,0.576,-6.896,0.0303,0.0267,0.0,0.273,0.699,97.022,312400,1,0.7549293629676909
1,0.726,0.697,-6.257,0.0404,0.0997,0.00733,0.0823,0.54,120.004,202586,0,0.36826698233796834
1,0.658,0.863,-4.64,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000,0,0.22677788865251983
1,0.695,0.626,-4.267,0.0542,0.00792,7.84e-06,0.0922,0.255,127.991,307747,0,0.21315732165162976
6,0.931,0.486,-10.558,0.139,0.0579,0.0,0.161,0.896,120.026,216000,0,0.7111718708165582
2,0.699,0.724,-3.117,0.0268,0.00696,7.2e-05,0.208,0.214,120.978,170594,0,0.5398152866031708
3,0.603,0.882,-2.772,0.0677,0.0089,0.0584,0.632,0.688,172.175,209616,0,0.40037720221800494
1,0.691,0.921,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072,201000,1,0.44897432525770703
4,0.841,0.674,-4.217,0.122,0.0489,3.86e-05,0.118,0.652,92.22,281040,0,0.7030208034622037
6,0.609,0.706,-3.077,0.0624,0.663,0.0,0.16,0.356,129.6,179034,0,0.6683494389565913
2,0.711,0.699,-4.891,0.193,0.248,0.0,0.254,0.376,146.016,517810,0,0.4452540025764475
2,0.866,0.859,-3.087,0.0587,0.138,0.0,0.401,0.923,109.972,200347,1,0.8190044329447883
4,0.897,0.538,-8.329,0.0878,0.0635,0.0,0.155,0.499,115.018,217793,1,0.8503108775063333
1,0.615,0.689,-5.332,0.0658,0.00483,0.0,0.177,0.783,162.919,165597,1,0.3802251341352506
3,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,200787,1,0.9259227456666684
3,0.762,0.692,-3.973,0.0438,0.113,0.0,0.094,0.397,114.906,208307,1,0.9253850970050155
1,0.713,0.909,-4.274,0.0306,0.00303,0.000706,0.699,0.438,132.022,187273,0,0.06401684633899203
